Unnamed: 0,#,Name,GP,G,A,PTS,PPG,SHG,PIMS,GWG,Team,img
16,20,William Payne,2,0,0,0,0,0,10,0,M2 Hobart College,/static/img/backup.png
17,3,Ryan Catlin,1,0,0,0,0,0,10,0,M2 Hobart College,/static/img/backup.png
18,8,Ryan Mulhern,1,0,0,0,0,0,0,0,M2 Hobart College,/static/img/backup.png
19,8,Michael Ansaldo,1,0,0,0,0,0,0,0,M2 Hobart College,/static/img/backup.png
20,11,Teagan Meehan,1,0,0,0,0,0,2,0,M2 Hobart College,/static/img/backup.png
21,14,Teddy Locke,1,0,0,0,0,0,0,0,M2 Hobart College,/static/img/backup.png
22,17,Ryan Catlin,1,0,0,0,0,0,0,0,M2 Hobart College,/static/img/backup.png
0,8,Kyle Carignan,21,14,22,36,2,1,8,2,M2 Keene State College,/static/img/backup.png
1,14,Philip Sweeney,20,10,26,36,3,0,10,1,M2 Keene State College,/static/img/backup.png
2,20,Joseph Nutting,22,11,20,31,3,1,0,3,M2 Keene State College,/static/img/backup.png
3,24,Joseph Silva,19,16,12,28,2,0,4,1,M2 Keene State College,/static/img/backup.png
4,18,Andrew Lusignan,20,20,5,25,4,2,6,4,M2 Keene State College,/static/img/backup.png
5,15,Lucas Poulin,21,3,21,24,1,0,44,0,M2 Keene State College,/static/img/backup.png
6,6,Mario Serra,22,13,6,19,1,0,8,0,M2 Keene State College,/static/img/backup.png
7,22,Michael Boldy,21,6,7,13,0,1,2,1,M2 Keene State College,/static/img/backup.png
8,23,Christopher Boucher,19,7,5,12,0,0,4,1,M2 Keene State College,/static/img/backup.png
9,11,Jackson Puzzo,15,4,8,12,0,0,9,1,M2 Keene State College,/static/img/backup.png
10,27,Aaron Harmon,17,5,5,10,2,0,42,1,M2 Keene State College,/static/img/backup.png
11,5,Dillon Dodge,14,5,3,8,1,0,0,0,M2 Keene State College,/static/img/backup.png
12,13,Bryce Blanchard,16,4,4,8,0,0,8,2,M2 Keene State College,/static/img/backup.png
13,10,Domenic Federico,19,2,6,8,0,0,6,0,M2 Keene State College,/static/img/backup.png
14,2,Drew Merrick,20,2,4,6,1,0,18,0,M2 Keene State College,/static/img/backup.png
15,21,Jake Clark,16,1,5,6,0,0,22,0,M2 Keene State College,/static/img/backup.png
16,4,Noah Sanders,22,0,6,6,0,0,10,0,M2 Keene State College,/static/img/backup.png
17,26,Jake Melisi,19,0,5,5,0,0,22,0,M2 Keene State College,/static/img/backup.png
18,7,John Holleran,15,0,4,4,0,0,4,0,M2 Keene State College,/static/img/backup.png
19,16,Timothy Paige,13,2,1,3,0,0,6,1,M2 Keene State College,/static/img/backup.png
20,9,Christopher Bertone,5,2,1,3,0,0,4,0,M2 Keene State College,/static/img/backup.png
21,19,Dillon Mensing,6,1,2,3,0,0,16,0,M2 Keene State College,/static/img/backup.png
22,17,Cullen Gustafson,19,0,3,3,0,0,16,0,M2 Keene State College,/static/img/backup.png
23,25,Anthony Federico,5,0,2,2,0,0,0,0,M2 Keene State College,/static/img/backup.png
24,3,Nathan Pacheco,7,0,1,1,0,0,0,0,M2 Keene State College,/static/img/backup.png
25,30,Carlin Testa,14,0,0,0,0,0,6,0,M2 Keene State College,/static/img/backup.png
26,33,Jordan Puzzo,9,0,0,0,0,0,0,0,M2 Keene State College,/static/img/backup.png
27,0,Gaetano Delonge,2,0,0,0,0,0,6,0,M2 Keene State College,/static/img/backup.png
28,35,Shane Gorrie,1,0,0,0,0,0,15,0,M2 Keene State College,/static/img/backup.png
29,1,Isaac Jasinski,0,0,0,0,0,0,0,0,M2 Keene State College,/static/img/backup.png
0,10,Garrett Mast,22,10,18,28,2,0,16,2,M2 Marist College,/static/img/backup.png
1,24,Brendan Buckley,20,13,12,25,4,1,35,2,M2 Marist College,/static/img/backup.png
2,3,Brian Hogan,21,14,6,20,1,2,41,2,M2 Marist College,/static/img/backup.png
3,18,Bryce Gomez,22,7,13,20,2,1,10,1,M2 Marist College,/static/img/backup.png
4,20,Eric Schweitzer,22,8,10,18,1,0,4,2,M2 Marist College,/static/img/backup.png
5,9,Seamus Orourke,22,4,11,15,0,1,24,1,M2 Marist College,/static/img/backup.png
6,14,Ian Olson,21,4,9,13,1,0,28,0,M2 Marist College,/static/img/backup.png
7,28,Aaron Lassen,22,7,5,12,2,0,10,1,M2 Marist College,/static/img/backup.png
8,5,Harrison Bahrenburg,22,4,8,12,1,1,65,1,M2 Marist College,/static/img/backup.png
9,23,Matthew Roberts,21,4,6,10,2,0,4,0,M2 Marist College,/static/img/backup.png
10,27,Seamus Eagan,21,3,5,8,0,0,23,1,M2 Marist College,/static/img/backup.png
11,4,Nicholas Siciliano,22,2,3,5,0,0,21,0,M2 Marist College,/static/img/backup.png
12,2,Matthew Reilly,13,1,2,3,0,0,12,0,M2 Marist College,/static/img/backup.png
13,25,Kyle Ludwig,20,2,0,2,0,0,0,0,M2 Marist College,/static/img/backup.png
14,19,Cole Wahlers,22,0,1,1,0,0,5,0,M2 Marist College,/static/img/backup.png
15,6,Tucker Redstone,15,0,1,1,0,0,10,0,M2 Marist College,/static/img/backup.png
16,0,Andrew Ohman,9,0,1,1,0,0,0,0,M2 Marist College,/static/img/backup.png
17,12,Brady Donnelly,22,0,0,0,0,0,2,0,M2 Marist College,/static/img/backup.png
18,36,Zack Rogers,20,0,0,0,0,0,0,0,M2 Marist College,/static/img/backup.png
19,0,Gerry Sloboda,6,0,0,0,0,0,13,0,M2 Marist College,/static/img/backup.png
20,0,Anthony Giannone,5,0,0,0,0,0,0,0,M2 Marist College,/static/img/backup.png
21,29,Trevor Paluso,3,0,0,0,0,0,0,0,M2 Marist College,/static/img/backup.png
22,31,Thomas Bishop,2,0,0,0,0,0,0,0,M2 Marist College,/static/img/backup.png
23,1,Eric Sasimovich,1,0,0,0,0,0,0,0,M2 Marist College,/static/img/backup.png
0,12,Riley Muldoon,11,1,5,6,0,0,24,0,M2 Mercyhurst University,/static/img/backup.png
1,15,Dominic Zeppieri,1,2,1,3,0,1,0,0,M2 Mercyhurst University,/static/img/backup.png
2,21,Neil Mignogna,6,0,2,2,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
3,2,Eric Huba,10,1,0,1,0,0,26,0,M2 Mercyhurst University,/static/img/backup.png
4,3,John Butler,11,0,1,1,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
5,8,Zachary Huff,11,0,1,1,0,0,6,0,M2 Mercyhurst University,/static/img/backup.png
6,9,Anthony Lanfranchi,11,0,1,1,0,0,18,0,M2 Mercyhurst University,/static/img/backup.png
7,13,Brendan Loughlin,11,0,1,1,0,0,4,0,M2 Mercyhurst University,/static/img/backup.png
8,25,Sawyer Gorman,11,0,1,1,0,0,20,0,M2 Mercyhurst University,/static/img/backup.png
9,28,Connor Piecuch,4,0,1,1,0,0,2,0,M2 Mercyhurst University,/static/img/backup.png
10,24,Robbie Michalow,10,0,0,0,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
11,5,Cole Wahler,6,0,0,0,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
12,35,Jack Carter,6,0,0,0,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
13,6,Evan Hoffman,1,0,0,0,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
14,15,Zachary Kisel,1,0,0,0,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
15,17,Kyle Musshafen,1,0,0,0,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
16,6,Ryan Macgurn,0,0,0,0,0,0,0,0,M2 Mercyhurst University,/static/img/backup.png
0,8,Johnathan Spear,20,12,6,18,0,0,20,0,M2 Merrimack College,/static/img/backup.png
1,11,Frankie Bonanno,19,5,10,15,0,1,8,1,M2 Merrimack College,/static/img/backup.png
2,10,Ryan Fitzgerald,20,3,12,15,0,0,10,0,M2 Merrimack College,/static/img/backup.png
3,4,Joseph Bisson,18,7,7,14,1,1,29,0,M2 Merrimack College,/static/img/backup.png
4,19,Colin Curley,18,5,8,13,0,0,45,0,M2 Merrimack College,/static/img/backup.png
5,12,Robert Falso,19,3,8,11,0,0,24,0,M2 Merrimack College,/static/img/backup.png
6,28,Evan Digiovanni,19,2,7,9,0,0,6,0,M2 Merrimack College,/static/img/backup.png
7,26,James Murphy,20,8,0,8,0,0,2,2,M2 Merrimack College,/static/img/backup.png
8,22,Collin Wiercinski,17,6,2,8,1,0,7,1,M2 Merrimack College,/static/img/backup.png
9,3,Anthony Passerini,19,4,4,8,1,0,8,0,M2 Merrimack College,/static/img/backup.png
10,40,Michael Lucey,17,1,6,7,0,0,18,0,M2 Merrimack College,/static/img/backup.png
11,7,Cameron Ziomek,10,1,4,5,0,0,4,0,M2 Merrimack College,/static/img/backup.png
12,14,David Modzelewski,20,0,5,5,0,0,16,0,M2 Merrimack College,/static/img/backup.png
13,21,Connor Franz,19,1,2,3,0,1,14,1,M2 Merrimack College,/static/img/backup.png
14,5,Ryan Bossie,19,0,3,3,0,0,4,0,M2 Merrimack College,/static/img/backup.png
15,29,Scott Bussell,4,2,0,2,0,0,0,0,M2 Merrimack College,/static/img/backup.png
16,13,Daniel OConnor,18,1,1,2,0,0,2,0,M2 Merrimack College,/static/img/backup.png
17,25,Cameron Casella,13,0,2,2,0,0,6,0,M2 Merrimack College,/static/img/backup.png
18,18,Anthony Dibiasio,16,1,0,1,0,0,6,0,M2 Merrimack College,/static/img/backup.png
19,2,Michael Magner,13,0,0,0,0,0,2,0,M2 Merrimack College,/static/img/backup.png
20,30,Richard Brocklesby,13,0,0,0,0,0,0,0,M2 Merrimack College,/static/img/backup.png
21,23,Matthew Loud,10,0,0,0,0,0,0,0,M2 Merrimack College,/static/img/backup.png
22,24,Steven Grasso,7,0,0,0,0,0,2,0,M2 Merrimack College,/static/img/backup.png
23,35,Curtis Wirbal,6,0,0,0,0,0,0,0,M2 Merrimack College,/static/img/backup.png
